ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8816658,HV490207,09/24/2012 07:40:00 PM,016XX N LECLAIRE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2533,025,37,25,19,1142297,1910603,2012,02/04/2016 06:33:39 AM,41.910752373,-87.752689622,"(41.910752373, -87.752689622)"
8817485,HV490864,09/25/2012 11:00:00 AM,073XX S MAY ST,1661,GAMBLING,GAME/DICE,OTHER,true,false,0733,007,17,68,19,1169924,1856111,2012,02/04/2016 06:33:39 AM,41.760663209,-87.652784111,"(41.760663209, -87.652784111)"
8818225,HV491667,09/25/2012 07:55:00 PM,070XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0734,007,17,67,19,1167885,1858019,2012,02/04/2016 06:33:39 AM,41.765943035,-87.660202417,"(41.765943035, -87.660202417)"
8818292,HV491731,09/25/2012 08:20:00 PM,031XX W 15TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1022,010,24,29,19,1155554,1892681,2012,02/04/2016 06:33:39 AM,41.861316067,-87.704470373,"(41.861316067, -87.704470373)"
8818395,HV491851,09/25/2012 10:30:00 PM,012XX N KEELER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2534,025,37,23,19,1148156,1907816,2012,02/04/2016 06:33:39 AM,41.902993707,-87.731237427,"(41.902993707, -87.731237427)"
8819769,HV493050,09/26/2012 06:55:00 PM,012XX S CALIFORNIA BLVD,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,1022,010,24,29,19,1157880,1894364,2012,02/04/2016 06:33:39 AM,41.865887324,-87.695886181,"(41.865887324, -87.695886181)"
8819845,HV493133,09/26/2012 07:22:00 PM,062XX S DR MARTIN LUTHER KING JR DR,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0311,003,20,40,19,1179994,1863637,2012,02/04/2016 06:33:39 AM,41.781090783,-87.61564718,"(41.781090783, -87.61564718)"
8819893,HV493215,09/26/2012 07:21:00 PM,069XX S EMERALD AVE,1661,GAMBLING,GAME/DICE,VACANT LOT/LAND,true,false,0732,007,6,68,19,1172502,1858938,2012,02/04/2016 06:33:39 AM,41.768364486,-87.643252524,"(41.768364486, -87.643252524)"
8819959,HV493302,09/26/2012 09:15:00 PM,088XX S BISHOP ST,1661,GAMBLING,GAME/DICE,ALLEY,true,false,2222,022,21,71,19,1168213,1846122,2012,02/04/2016 06:33:39 AM,41.733288975,-87.659341768,"(41.733288975, -87.659341768)"
8820028,HV493346,09/26/2012 08:15:00 PM,072XX S SOUTH CHICAGO AVE,1651,GAMBLING,GAME/CARDS,RESIDENCE-GARAGE,true,false,0323,003,5,69,19,1183462,1857481,2012,02/04/2016 06:33:39 AM,41.764118009,-87.603124532,"(41.764118009, -87.603124532)"
8820042,HV493382,09/26/2012 10:35:00 PM,001XX N LATROBE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1523,015,28,25,19,1141359,1900516,2012,02/04/2016 06:33:39 AM,41.883089825,-87.756384733,"(41.883089825, -87.756384733)"
8820888,HV493908,09/27/2012 11:34:00 AM,027XX W LEXINGTON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1135,011,2,27,19,1158135,1896588,2012,02/04/2016 06:33:39 AM,41.871985003,-87.694889334,"(41.871985003, -87.694889334)"
8821448,HV494507,09/27/2012 06:00:00 PM,035XX S GILES AVE,1680,GAMBLING,OTHER,SIDEWALK,true,false,0212,002,2,35,19,1178842,1881602,2012,02/04/2016 06:33:39 AM,41.830414633,-87.619323456,"(41.830414633, -87.619323456)"
8823114,HV495930,09/28/2012 06:30:00 PM,007XX N RIDGEWAY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1112,011,27,23,19,1151254,1904673,2012,02/04/2016 06:33:39 AM,41.894308772,-87.719940332,"(41.894308772, -87.719940332)"
8823271,HV496084,09/28/2012 08:15:00 PM,081XX S JUSTINE ST,1661,GAMBLING,GAME/DICE,STREET,true,false,0614,006,21,71,19,1167423,1850653,2012,02/04/2016 06:33:39 AM,41.745739634,-87.662106458,"(41.745739634, -87.662106458)"
8823398,HV496214,09/28/2012 10:40:00 PM,011XX W 63RD ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0724,007,16,68,19,1169601,1863016,2012,02/04/2016 06:33:39 AM,41.779618399,-87.653767961,"(41.779618399, -87.653767961)"
8823468,HV496269,09/28/2012 11:02:00 PM,042XX S MICHIGAN AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0213,002,3,38,19,1177863,1876937,2012,02/04/2016 06:33:39 AM,41.817635766,-87.623056899,"(41.817635766, -87.623056899)"
8823470,HV496313,09/28/2012 11:30:00 PM,013XX W 13TH ST,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,1231,012,2,28,19,1167736,1894186,2012,02/04/2016 06:33:39 AM,41.865192352,-87.659709362,"(41.865192352, -87.659709362)"
8823851,HV496827,09/29/2012 10:30:00 AM,042XX W 14TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1148136,1893033,2012,02/04/2016 06:33:39 AM,41.862427871,-87.731691574,"(41.862427871, -87.731691574)"
8824030,HV497035,09/29/2012 02:00:00 PM,048XX W HURON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1531,015,28,25,19,1143915,1904200,2012,02/04/2016 06:33:39 AM,41.893151618,-87.7469064,"(41.893151618, -87.7469064)"
8824181,HV497218,09/29/2012 04:45:00 PM,002XX N LATROBE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1523,015,28,25,19,1141337,1901142,2012,02/04/2016 06:33:39 AM,41.884808053,-87.756450067,"(41.884808053, -87.756450067)"
8824546,HV497715,09/29/2012 11:46:00 PM,012XX S LAWNDALE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1151904,1894136,2012,02/04/2016 06:33:39 AM,41.865381337,-87.717830604,"(41.865381337, -87.717830604)"
8824648,HV497815,09/30/2012 01:45:00 AM,091XX S ANTHONY AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0423,004,7,48,19,1196015,1844804,2012,02/04/2016 06:33:39 AM,41.729029701,-87.557534551,"(41.729029701, -87.557534551)"
8825426,HV498796,09/30/2012 07:02:00 PM,015XX S SAWYER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1022,010,24,29,19,1154948,1892216,2012,02/04/2016 06:33:39 AM,41.860052214,-87.70670735,"(41.860052214, -87.70670735)"
8825515,HV498911,09/30/2012 09:15:00 PM,038XX W MONROE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,28,26,19,1150816,1899387,2012,02/04/2016 06:33:39 AM,41.87981201,-87.721687362,"(41.87981201, -87.721687362)"
8826760,HV499706,10/01/2012 01:35:00 PM,013XX S HARDING AVE,1661,GAMBLING,GAME/DICE,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1011,010,24,29,19,1150260,1893545,2012,02/04/2016 06:33:39 AM,41.86379175,-87.72388124,"(41.86379175, -87.72388124)"
8826988,HV500017,10/01/2012 05:52:00 PM,016XX S KARLOV AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1012,010,24,29,19,1149324,1891414,2012,02/04/2016 06:33:39 AM,41.85796221,-87.727372488,"(41.85796221, -87.727372488)"
8827117,HV500228,10/01/2012 07:30:00 PM,030XX W WALNUT ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1331,012,2,27,19,1156007,1901476,2012,02/04/2016 06:33:39 AM,41.885441331,-87.702570244,"(41.885441331, -87.702570244)"
8827158,HV500295,10/01/2012 09:12:00 PM,051XX W NORTH AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2533,025,37,25,19,1141856,1910151,2012,02/04/2016 06:33:39 AM,41.909520216,-87.754320927,"(41.909520216, -87.754320927)"
8827312,HV500437,10/01/2012 11:45:00 PM,048XX W JACKSON BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1533,015,28,25,19,1144321,1898236,2012,02/04/2016 06:33:39 AM,41.876778069,-87.745565319,"(41.876778069, -87.745565319)"
8827333,HV500449,10/01/2012 11:30:00 PM,012XX S FAIRFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1023,010,28,29,19,1158229,1894173,2012,02/04/2016 06:33:39 AM,41.865356082,-87.694610192,"(41.865356082, -87.694610192)"
8828512,HV501186,10/02/2012 02:07:00 PM,012XX S AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150906,1894159,2012,02/04/2016 06:33:39 AM,41.865464029,-87.721493726,"(41.865464029, -87.721493726)"
8828774,HV501626,10/02/2012 06:55:00 PM,013XX W WASHBURNE AVE,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),true,false,1231,012,2,28,19,1167732,1894517,2012,02/04/2016 06:33:39 AM,41.86610073,-87.659714511,"(41.86610073, -87.659714511)"
8830327,HV502868,10/03/2012 02:59:00 PM,016XX S LAWNDALE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1014,010,24,29,19,1151968,1891615,2012,02/04/2016 06:33:39 AM,41.858462162,-87.717662024,"(41.858462162, -87.717662024)"
8830630,HV503337,10/03/2012 08:55:00 PM,041XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1132,011,24,26,19,1148959,1897704,2012,02/04/2016 06:33:39 AM,41.87522978,-87.728549617,"(41.87522978, -87.728549617)"
8831947,HV504214,10/04/2012 02:12:00 PM,012XX S HARDING AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150241,1894204,2012,02/04/2016 06:33:39 AM,41.865600494,-87.723933816,"(41.865600494, -87.723933816)"
8831371,HV503831,10/04/2012 09:37:00 AM,042XX W 14TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1148136,1893033,2012,02/04/2016 06:33:39 AM,41.862427871,-87.731691574,"(41.862427871, -87.731691574)"
8831457,HV503887,10/04/2012 10:45:00 AM,009XX N HAMLIN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1112,011,27,23,19,1150880,1906040,2012,02/04/2016 06:33:39 AM,41.898067287,-87.721278114,"(41.898067287, -87.721278114)"
8832291,HV504723,10/04/2012 08:22:00 PM,064XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0725,007,17,67,19,1167771,1862091,2012,02/04/2016 06:33:39 AM,41.777119573,-87.660503504,"(41.777119573, -87.660503504)"
8833408,HV505656,10/05/2012 02:31:00 PM,0000X E 101ST PL,1661,GAMBLING,GAME/DICE,VACANT LOT/LAND,true,false,0511,005,9,49,19,1178528,1837690,2012,02/04/2016 06:33:39 AM,41.709922602,-87.621808392,"(41.709922602, -87.621808392)"
8835552,HV508469,10/07/2012 05:46:00 PM,074XX S BENNETT AVE,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,true,false,0324,003,8,43,19,1189997,1855943,2012,02/04/2016 06:33:39 AM,41.759742877,-87.579221967,"(41.759742877, -87.579221967)"
8838213,HV511340,10/09/2012 06:35:00 PM,012XX S INDEPENDENCE BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1151285,1894196,2012,02/04/2016 06:33:39 AM,41.86555814,-87.72010142,"(41.86555814, -87.72010142)"
8840836,HV513628,10/11/2012 11:46:00 AM,051XX S INDIANA AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0231,002,3,40,19,1178470,1871008,2012,02/04/2016 06:33:39 AM,41.801352283,-87.621010532,"(41.801352283, -87.621010532)"
8841561,HV514315,10/11/2012 07:05:00 PM,010XX N MONTICELLO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1112,011,27,23,19,1151858,1906602,2012,02/04/2016 06:33:39 AM,41.899590268,-87.71767117,"(41.899590268, -87.71767117)"
8842359,HV514967,10/12/2012 11:00:00 AM,005XX N AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150629,1903229,2012,02/04/2016 06:33:39 AM,41.890358524,-87.722273552,"(41.890358524, -87.722273552)"
8842682,HV515280,10/12/2012 02:55:00 PM,001XX N LA CROSSE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1532,015,28,25,19,1144013,1900837,2012,02/04/2016 06:33:39 AM,41.883921312,-87.746630927,"(41.883921312, -87.746630927)"
8842820,HV515519,10/12/2012 05:02:00 PM,063XX S ARTESIAN AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0825,008,15,66,19,1161127,1862600,2012,02/04/2016 06:33:39 AM,41.778656405,-87.684846319,"(41.778656405, -87.684846319)"
8842958,HV515725,10/12/2012 07:45:00 PM,009XX N DRAKE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1121,011,27,23,19,1152539,1906092,2012,02/04/2016 06:33:39 AM,41.898177341,-87.71518334,"(41.898177341, -87.71518334)"
8844471,HV517846,10/14/2012 10:25:00 AM,038XX S COTTAGE GROVE AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0212,002,4,36,19,1182153,1879516,2012,02/04/2016 06:33:39 AM,41.824614344,-87.607240134,"(41.824614344, -87.607240134)"
8844947,HV518518,10/14/2012 07:45:00 PM,016XX S LAWNDALE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1014,010,24,29,19,1151968,1891620,2012,02/04/2016 06:33:39 AM,41.858475883,-87.717661892,"(41.858475883, -87.717661892)"
8846409,HV519658,10/15/2012 04:35:00 PM,007XX E 43RD ST,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0221,002,4,38,19,1181891,1876662,2012,02/04/2016 06:33:39 AM,41.816788829,-87.608289674,"(41.816788829, -87.608289674)"
8846542,HV519723,10/15/2012 05:05:00 PM,122XX S GREEN ST,1661,GAMBLING,GAME/DICE,STREET,true,false,0524,005,34,53,19,1172879,1823593,2012,02/04/2016 06:33:39 AM,41.671364454,-87.642909635,"(41.671364454, -87.642909635)"
8846644,HV519903,10/15/2012 07:03:00 PM,057XX S RACINE AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,true,false,0712,007,16,68,19,1169300,1866734,2012,02/04/2016 06:33:39 AM,41.789827555,-87.654763892,"(41.789827555, -87.654763892)"
8849132,HV522176,10/17/2012 11:30:00 AM,058XX S WABASH AVE,1661,GAMBLING,GAME/DICE,ALLEY,true,false,0232,002,20,40,19,1177712,1866345,2012,02/04/2016 06:33:39 AM,41.788573768,-87.623931492,"(41.788573768, -87.623931492)"
8849343,HV522336,10/17/2012 01:50:00 PM,131XX S ELLIS AVE,1661,GAMBLING,GAME/DICE,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0533,005,9,54,19,1185347,1818384,2012,02/04/2016 06:33:39 AM,41.656787031,-87.597440303,"(41.656787031, -87.597440303)"
8850936,HV523900,10/18/2012 02:25:00 PM,040XX W 15TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1149852,1892412,2012,02/04/2016 06:33:39 AM,41.860690601,-87.72540845,"(41.860690601, -87.72540845)"
8851926,HV525145,10/19/2012 10:30:00 AM,049XX W HUBBARD ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1532,015,28,25,19,1143365,1902559,2012,02/04/2016 06:33:39 AM,41.888658818,-87.748967416,"(41.888658818, -87.748967416)"
8852739,HV526043,10/19/2012 08:20:00 PM,052XX W MADISON ST,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),true,false,1522,015,28,25,19,1141251,1899517,2012,02/04/2016 06:33:39 AM,41.880350435,-87.756805964,"(41.880350435, -87.756805964)"
8852817,HV526121,10/19/2012 09:30:00 PM,050XX S LAFLIN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0933,009,16,61,19,1167190,1871258,2012,02/04/2016 06:33:39 AM,41.802287382,-87.662371172,"(41.802287382, -87.662371172)"
8853795,HV527333,10/20/2012 06:47:00 PM,015XX N LEAMINGTON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2533,025,37,25,19,1141755,1909821,2012,02/04/2016 06:33:39 AM,41.908616529,-87.75470014,"(41.908616529, -87.75470014)"
8853879,HV527425,10/20/2012 07:48:00 PM,013XX S SPRINGFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150595,1893431,2012,02/04/2016 06:33:39 AM,41.863472388,-87.72265444,"(41.863472388, -87.72265444)"
8854616,HV528343,10/21/2012 02:41:00 PM,058XX S WABASH AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0232,002,20,40,19,1177712,1866338,2012,02/04/2016 06:33:39 AM,41.78855456,-87.623931704,"(41.78855456, -87.623931704)"
8854797,HV528566,10/21/2012 05:30:00 PM,062XX S RHODES AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0313,003,20,42,19,1180973,1863809,2012,02/04/2016 06:33:39 AM,41.781540289,-87.612052707,"(41.781540289, -87.612052707)"
8854853,HV528664,10/21/2012 07:15:00 PM,010XX N LAWLER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1531,015,37,25,19,1142502,1906542,2012,02/04/2016 06:33:39 AM,41.899604722,-87.752037613,"(41.899604722, -87.752037613)"
8854893,HV528711,10/21/2012 07:20:00 PM,043XX W 15TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1147738,1892356,2012,02/04/2016 06:33:39 AM,41.860577744,-87.733169966,"(41.860577744, -87.733169966)"
8854953,HV528740,10/21/2012 08:02:00 PM,012XX N CENTRAL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2531,025,29,25,19,1138785,1907584,2012,02/04/2016 06:33:39 AM,41.902532396,-87.765665023,"(41.902532396, -87.765665023)"
8857849,HV531663,10/23/2012 08:15:00 PM,0000X E 100TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0511,005,9,49,19,1178504,1838685,2012,02/04/2016 06:33:39 AM,41.71265356,-87.621866175,"(41.71265356, -87.621866175)"
8859226,HV532901,10/24/2012 04:50:00 PM,062XX S EBERHART AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0313,003,20,42,19,1180653,1863730,2012,02/04/2016 06:33:39 AM,41.781330865,-87.613228316,"(41.781330865, -87.613228316)"
8859313,HV532990,10/24/2012 06:09:00 PM,055XX W LE MOYNE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2532,025,37,25,19,1139182,1909429,2012,02/04/2016 06:33:39 AM,41.907588076,-87.764161787,"(41.907588076, -87.764161787)"
8867205,HV540852,10/30/2012 01:14:00 PM,009XX W ADDISON ST,1670,GAMBLING,GAME/AMUSEMENT DEVICE,CTA TRAIN,true,false,1923,019,44,6,19,1169188,1924102,2012,02/04/2016 06:33:39 AM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
8870483,HV544049,11/01/2012 05:05:00 PM,012XX S INDEPENDENCE BLVD,1661,GAMBLING,GAME/DICE,STREET,true,false,1011,010,24,29,19,1151284,1894223,2012,02/04/2016 06:33:39 AM,41.865632251,-87.720104383,"(41.865632251, -87.720104383)"
8870817,HV544479,11/01/2012 10:10:00 PM,001XX N ALBANY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1331,012,2,27,19,1155696,1900776,2012,02/04/2016 06:33:39 AM,41.88352673,-87.703731157,"(41.88352673, -87.703731157)"
8870863,HV544505,11/01/2012 10:25:00 PM,012XX S SPRINGFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150577,1894063,2012,02/04/2016 06:33:39 AM,41.865207022,-87.722704015,"(41.865207022, -87.722704015)"
8872476,HV545941,11/02/2012 10:30:00 PM,052XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1523,015,28,25,19,1141451,1902647,2012,02/04/2016 06:33:39 AM,41.888935854,-87.755994253,"(41.888935854, -87.755994253)"
8873053,HV546555,11/03/2012 12:18:00 PM,131XX S ELLIS AVE,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,0533,005,9,54,19,1185347,1818384,2012,02/04/2016 06:33:39 AM,41.656787031,-87.597440303,"(41.656787031, -87.597440303)"
8873445,HV547161,11/03/2012 09:50:00 PM,015XX S MILLARD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1014,010,24,29,19,1152295,1892115,2012,02/04/2016 06:33:39 AM,41.85982778,-87.716448529,"(41.85982778, -87.716448529)"
8875605,HV549212,11/05/2012 01:40:00 PM,131XX S ELLIS AVE,1661,GAMBLING,GAME/DICE,STREET,true,false,0533,005,9,54,19,1185347,1818384,2012,02/04/2016 06:33:39 AM,41.656787031,-87.597440303,"(41.656787031, -87.597440303)"
8878398,HV552199,11/07/2012 04:24:00 PM,042XX S LANGLEY AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),true,false,0214,002,4,38,19,1181636,1877063,2012,02/04/2016 06:33:39 AM,41.817895104,-87.60921267,"(41.817895104, -87.60921267)"
8878577,HV552468,11/07/2012 07:40:00 PM,009XX W SUNNYSIDE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1914,019,46,3,19,1169121,1930068,2012,02/04/2016 06:33:39 AM,41.963624641,-87.653581019,"(41.963624641, -87.653581019)"
8878647,HV552530,11/07/2012 08:45:00 PM,015XX S CHRISTIANA AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1021,010,24,29,19,1154284,1892243,2012,02/04/2016 06:33:39 AM,41.860139578,-87.709144009,"(41.860139578, -87.709144009)"
8878737,HV552643,11/07/2012 11:05:00 PM,011XX W 63RD ST,1661,GAMBLING,GAME/DICE,ALLEY,true,false,0724,007,16,68,19,1169605,1863016,2012,02/04/2016 06:33:39 AM,41.779618312,-87.653753297,"(41.779618312, -87.653753297)"
8878896,HV239553,04/12/2012 07:58:00 PM,023XX S WENTWORTH AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,SMALL RETAIL STORE,true,false,0914,009,25,34,19,1175345,1888637,2012,02/04/2016 06:33:39 AM,41.84979827,-87.631943164,"(41.84979827, -87.631943164)"
8881189,HV554709,11/09/2012 01:09:00 PM,010XX N MONTICELLO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1112,011,27,23,19,1151852,1906778,2012,02/04/2016 06:33:39 AM,41.900073347,-87.717688569,"(41.900073347, -87.717688569)"
8881449,HV555147,11/09/2012 06:20:00 PM,068XX S LOOMIS BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0724,007,17,67,19,1168175,1859448,2012,02/04/2016 06:33:39 AM,41.769858163,-87.659098408,"(41.769858163, -87.659098408)"
8881810,HV555594,11/10/2012 12:30:00 AM,061XX S EVANS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0313,003,20,42,19,1182277,1864467,2012,02/04/2016 06:33:39 AM,41.783315787,-87.607251618,"(41.783315787, -87.607251618)"
8882215,HV556114,11/10/2012 11:50:00 AM,001XX N LAPORTE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1532,015,28,25,19,1143350,1900754,2012,02/04/2016 06:33:39 AM,41.883705962,-87.749067634,"(41.883705962, -87.749067634)"
8882689,HV556784,11/10/2012 07:34:00 PM,010XX N LEAMINGTON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1531,015,37,25,19,1141839,1906398,2012,02/04/2016 06:33:39 AM,41.899221871,-87.754476412,"(41.899221871, -87.754476412)"
8889352,HV563281,11/15/2012 03:13:00 PM,013XX W WASHBURNE AVE,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,true,false,1231,012,2,28,19,1167718,1894517,2012,02/04/2016 06:33:39 AM,41.866101031,-87.659765906,"(41.866101031, -87.659765906)"
8889593,HV563574,11/15/2012 06:40:00 PM,0000X N LOCKWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1522,015,28,25,19,1141054,1899717,2012,02/04/2016 06:33:39 AM,41.880902889,-87.75752441,"(41.880902889, -87.75752441)"
8891020,HV564782,11/16/2012 03:50:00 PM,007XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1121,011,27,23,19,1153244,1904789,2012,02/04/2016 06:33:39 AM,41.894587815,-87.712628543,"(41.894587815, -87.712628543)"
8893339,HV567741,11/18/2012 08:05:00 PM,040XX W JACKSON BLVD,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1115,011,28,26,19,1149578,1898382,2012,02/04/2016 06:33:39 AM,41.877078298,-87.726259269,"(41.877078298, -87.726259269)"
8893973,HV568226,11/19/2012 09:40:00 AM,038XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150541,1903060,2012,02/04/2016 06:33:39 AM,41.88989649,-87.722601149,"(41.88989649, -87.722601149)"
8894360,HV568415,11/19/2012 11:10:00 AM,040XX W 21ST ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1012,010,24,29,19,1149713,1889783,2012,02/04/2016 06:33:39 AM,41.853479003,-87.725986954,"(41.853479003, -87.725986954)"
8894817,HV568799,11/19/2012 03:30:00 PM,062XX S STEWART AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0711,007,20,68,19,1174688,1863819,2012,02/04/2016 06:33:39 AM,41.781710088,-87.635094549,"(41.781710088, -87.635094549)"
8895191,HV569133,11/19/2012 06:41:00 PM,070XX S CARPENTER ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0733,007,17,68,19,1170528,1858200,2012,02/04/2016 06:33:39 AM,41.766382555,-87.65050965,"(41.766382555, -87.65050965)"
8896630,HV570151,11/20/2012 01:41:00 PM,002XX N LOCKWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1523,015,28,25,19,1141003,1901147,2012,02/04/2016 06:33:39 AM,41.884827928,-87.757676459,"(41.884827928, -87.757676459)"
8897061,HV570723,11/20/2012 08:58:00 PM,038XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150503,1903059,2012,02/04/2016 06:33:39 AM,41.889894488,-87.722740729,"(41.889894488, -87.722740729)"
8898066,HV571700,11/21/2012 04:04:00 PM,012XX N LOCKWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,2532,025,37,25,19,1140794,1907911,2012,02/04/2016 06:33:39 AM,41.903393005,-87.758277474,"(41.903393005, -87.758277474)"
8898092,HV571633,11/21/2012 02:55:00 PM,038XX W OHIO ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150853,1903735,2012,02/04/2016 06:33:39 AM,41.891742661,-87.721437661,"(41.891742661, -87.721437661)"
8898272,HV571994,11/21/2012 07:00:00 PM,009XX N ST LOUIS AVE,1661,GAMBLING,GAME/DICE,STREET,true,false,1121,011,27,23,19,1152875,1905977,2012,02/04/2016 06:33:39 AM,41.89785512,-87.713952282,"(41.89785512, -87.713952282)"
